 CPUAvg,search,main, Customer:198,AddressDaoImpl:53,Address:195,AService:538,CustomerDaoImpl:65,AService:530,AService:515,Customer:234,Customer:223,AService:522,Customer:139,ShoppingCartDapImpl:44,AController:42,Customer:96,Customer:245,AController:89,Customer:113,Address:135,Address:77,DaoImpl:42,Address:96,Address:165,AController:101,AController:109,AController:108,Customer:126,AService:545,Customer:102,BuyController:55,BuyController:198,Customer:185,AService:508,Address:123,Address:149,ShoppingCart:64,Customer:210,Customer:273,Address:109,Customer:256,AController:54,Customer:160,Customer:148,Customer:88,Address:68,Address:83,CountryDaoImpl:56,AController:134,Customer:290,Customer:173,AController:96,Customer:278
124.03,4451,721,12773,8512,42652,8519,4257,4257,4257,12773,12773,4257,17033,17054,23616,38314,12773,27922,12773,21279,38395,68450,21279,21279,27922,23665,23665,17033,8521,8516,4257,12771,12773,4257,21279,21279,102276,12773,12773,21279,12773,117614,12771,12771,8513,12767,12777,12745,70995,12773,12773,27922,12773
125.67,4354,674,12820,8553,42740,8554,4287,4281,4287,12820,12820,4287,17097,17087,23496,38452,12820,27788,12820,21366,38459,68096,21360,21366,27788,23499,23499,17097,8549,8542,4287,12861,12820,4287,21366,21366,102484,12820,12820,21366,12820,116883,12830,12830,8552,12819,12811,12818,70497,12820,12820,27788,12820
113.4,4148,646,12049,8036,40266,8006,3993,3999,3993,12049,12049,3993,16052,16067,22101,36251,12049,26049,12049,20121,36267,64111,20127,20121,26049,22057,22057,16052,7980,8046,3993,11979,12049,3993,20121,20121,96422,12049,12049,20121,12049,109629,12039,12039,8036,12079,12089,12079,66171,12049,12049,26049,12049
131.63,4780,720,13274,8845,44029,8858,4429,4429,4429,13274,13274,4429,17703,17684,24712,39698,13274,29129,13274,22105,39600,72081,22104,22105,29129,24701,24701,17703,8889,8845,4429,13287,13274,4429,22105,22105,105885,13274,13274,22105,13274,122735,13274,13274,8845,13261,13252,13271,74103,13274,13274,29129,13274
119.6,4012,690,12432,8292,41501,8283,4146,4146,4146,12432,12432,4146,16572,16609,22685,37344,12432,26820,12432,20730,37355,64992,20730,20730,26820,22669,22669,16572,8299,8286,4146,12438,12432,4146,20730,20730,99838,12432,12432,20730,12432,112668,12435,12435,8292,12438,12442,12451,68007,12432,12432,26820,12432
128.57,4414,728,13291,8865,44376,8852,4434,4433,4434,13291,13291,4434,17713,17731,24354,39907,13291,28825,13291,22160,39943,70125,22159,22160,28825,24382,24382,17713,8853,8853,4434,13302,13291,4434,22160,22160,106447,13291,13291,22160,13291,121127,13295,13295,8865,13296,13293,13284,73146,13291,13291,28825,13291
120.2,4075,689,12412,8271,41334,8279,4127,4128,4127,12412,12412,4127,16557,16528,22684,37220,12412,26780,12412,20686,37206,65059,20685,20686,26780,22665,22665,16557,8252,8297,4127,12381,12412,4127,20686,20686,98983,12412,12412,20686,12412,112616,12405,12405,8279,12416,12412,12417,67995,12412,12412,26780,12412
124.73,4257,749,13122,8751,43853,8742,4371,4371,4371,13122,13122,4371,17493,17569,24031,39417,13122,28427,13122,21881,39482,68681,21881,21881,28427,24058,24058,17493,8798,8745,4371,13113,13122,4371,21881,21881,105563,13122,13122,21881,13122,119485,13122,13122,8745,13130,13138,13125,72174,13122,13122,28427,13122
116.33,3891,715,12110,8057,40273,8106,4053,4053,4053,12110,12110,4053,16163,16059,22049,36313,12110,26130,12110,20121,36220,62876,20124,20121,26130,22075,22075,16163,8047,8055,4053,12159,12110,4053,20121,20121,96475,12110,12110,20121,12110,109704,12110,12110,8055,12061,12065,12061,66225,12110,12110,26130,12110
120.5,4160,671,12692,8478,42436,8428,4214,4214,4214,12692,12692,4214,16906,17011,23227,38096,12692,27394,12692,21220,38222,66184,21220,21220,27394,23182,23182,16906,8484,8478,4214,12642,12692,4214,21220,21220,101852,12692,12692,21220,12692,115187,12692,12692,8478,12742,12742,12735,69546,12692,12692,27394,12692
119.17,4240,694,12929,8603,42968,8651,4326,4326,4326,12929,12929,4326,17254,17144,23548,38824,12929,27911,12929,21483,38642,66997,21483,21483,27911,23585,23585,17254,8589,8602,4326,12978,12929,4326,21483,21483,103049,12929,12929,21483,12929,117296,12929,12929,8603,12880,12880,12880,70755,12929,12929,27911,12929
122.6,4265,697,12680,8461,42300,8439,4219,4219,4219,12680,12680,4219,16900,16943,23242,38012,12680,27443,12680,21164,38081,67347,21164,21164,27443,23223,23223,16900,8464,8462,4219,12657,12680,4219,21164,21164,101641,12680,12680,21164,12680,115380,12680,12680,8461,12703,12703,12709,69669,12680,12680,27443,12680
119.2,3972,736,12549,8372,41908,8354,4177,4177,4177,12549,12549,4177,16726,16733,22794,37676,12549,26981,12549,20939,37731,65032,20939,20939,26981,22804,22804,16726,8337,8372,4177,12531,12549,4177,20939,20939,100438,12549,12549,20939,12549,113251,12549,12549,8372,12567,12567,12568,68412,12549,12549,26981,12549
123.43,4245,701,12926,8626,43156,8600,4300,4300,4300,12926,12926,4300,17226,17294,23648,38778,12926,27908,12926,21578,38856,67809,21578,21578,27908,23608,23608,17226,8643,8626,4300,12900,12926,4300,21578,21578,103528,12926,12926,21578,12926,117323,12926,12926,8626,12952,12952,12945,70824,12926,12926,27908,12926
116.7,4092,687,12225,8139,40662,8172,4086,4086,4086,12225,12225,4086,16311,16257,22434,36611,12225,26566,12225,20331,36576,63976,20331,20331,26566,22481,22481,16311,8151,8139,4086,12258,12225,4086,20331,20331,97727,12225,12225,20331,12225,111781,12225,12225,8139,12192,12192,12192,67443,12225,12225,26566,12225
122,4157,687,12731,8488,42429,8486,4243,4243,4243,12731,12731,4243,16974,16989,23249,38189,12731,27527,12731,21220,38186,66674,21219,21220,27527,23272,23272,16974,8501,8488,4243,12729,12731,4243,21220,21220,101959,12731,12731,21220,12731,115643,12731,12731,8488,12733,12732,12733,69813,12731,12731,27527,12731
118.1,4098,679,12038,8039,40105,8008,4015,4013,4015,12038,12038,4015,16039,16049,22186,36098,12038,26162,12038,20098,36092,64260,20094,20098,26162,22135,22135,16039,8015,8025,4015,12045,12038,4015,20098,20098,96186,12038,12038,20098,12038,109999,12046,12046,8039,12063,12047,12065,66408,12038,12038,26162,12038
118.93,4165,704,12567,8363,41914,8398,4188,4190,4188,12567,12567,4188,16769,16763,23012,37791,12567,27189,12567,20906,37724,66029,20911,20906,27189,23020,23020,16769,8397,8377,4188,12564,12567,4188,20906,20906,100651,12567,12567,20906,12567,114254,12559,12559,8363,12538,12555,12540,69060,12567,12567,27189,12567
125,4442,719,13088,8735,43704,8706,4353,4353,4353,13088,13088,4353,17441,17472,24039,39246,13088,28430,13088,21852,39351,69713,21852,21852,28430,24042,24042,17441,8708,8735,4353,13059,13088,4353,21852,21852,104817,13088,13088,21852,13088,119573,13088,13088,8735,13117,13117,13113,72126,13088,13088,28430,13088
128.93,4483,766,13243,8816,44009,8850,4427,4427,4427,13243,13243,4427,17666,17605,24378,39664,13243,28775,13243,22019,39582,70261,22017,22019,28775,24374,24374,17666,8828,8812,4427,13281,13243,4427,22019,22019,105726,13243,13243,22019,13243,121020,13243,13243,8816,13205,13203,13222,73122,13243,13243,28775,13243
121.83,4118,717,12854,8579,42957,8554,4275,4275,4275,12854,12854,4275,17133,17136,23242,38609,12854,27481,12854,21464,38682,66673,21466,21464,27481,23220,23220,17133,8527,8583,4275,12825,12854,4275,21464,21464,102622,12854,12854,21464,12854,115411,12854,12854,8579,12883,12885,12866,69660,12854,12854,27481,12854
125.1,4349,769,12757,8500,42472,8513,4257,4257,4257,12757,12757,4257,17013,17054,23608,38292,12757,27896,12757,21241,38215,67950,21239,21241,27896,23635,23634,17013,8566,8501,4257,12771,12757,4257,21241,21241,102488,12757,12757,21241,12757,117350,12757,12757,8502,12743,12741,12764,70902,12757,12757,27896,12757
120.67,4344,639,12534,8359,41818,8351,4175,4175,4175,12534,12534,4175,16710,16675,23013,37599,12534,27224,12534,20904,37643,66551,20906,20904,27224,23053,23054,16710,8309,8358,4175,12525,12534,4175,20904,20904,100129,12534,12534,20904,12534,114646,12534,12534,8357,12543,12545,12522,69162,12534,12534,27224,12534
121.5,4086,672,12556,8359,41760,8394,4197,4197,4197,12556,12556,4197,16753,16702,22935,37668,12556,27141,12556,20880,37563,65860,20880,20880,27141,22943,22943,16753,8378,8359,4197,12591,12556,4197,20880,20880,100191,12556,12556,20880,12556,114048,12556,12556,8359,12521,12521,12521,68829,12556,12556,27141,12556
124.6,4307,754,13071,8710,43538,8722,4361,4361,4361,13071,13071,4361,17432,17420,23921,39091,13071,28264,13071,21769,39177,68247,21769,21769,28264,23904,23904,17432,8722,8710,4361,13083,13071,4361,21769,21769,104304,13071,13071,21769,13071,118732,13071,13071,8710,13059,13059,13059,71712,13071,13071,28264,13071
124.63,4260,707,12587,8410,42092,8358,4181,4180,4181,12587,12587,4181,16766,16868,23269,37901,12587,27443,12587,21048,37912,67496,21047,21048,27443,23241,23241,16766,8409,8408,4181,12543,12587,4181,21048,21048,101386,12587,12587,21048,12587,115481,12589,12589,8410,12639,12637,12657,69723,12587,12587,27443,12587
120.33,4362,726,13021,8680,43412,8678,4337,4338,4337,13021,13021,4337,17360,17289,23739,39033,13021,28018,13021,21704,39074,68835,21705,21704,28018,23702,23702,17360,8604,8682,4337,13011,13021,4337,21704,21704,103593,13021,13021,21704,13021,117875,13019,13019,8680,13023,13025,13005,71106,13021,13021,28018,13021
119.23,4140,686,12313,8209,40979,8212,4108,4108,4108,12313,12313,4108,16419,16466,22686,36920,12313,26819,12313,20518,36871,64974,20517,20518,26819,22708,22708,16419,8273,8210,4108,12324,12313,4108,20518,20518,98628,12313,12313,20518,12313,112766,12315,12315,8212,12310,12304,12320,68124,12313,12313,26819,12313
127.83,4300,712,13309,8879,44390,8865,4438,4436,4438,13309,13309,4438,17740,17779,24298,39922,13309,28713,13309,22196,39954,69787,22193,22196,28713,24277,24277,17740,8894,8871,4438,13314,13309,4438,22196,22196,106662,13309,13309,22196,13309,120710,13313,13313,8878,13320,13312,13314,72831,13309,13309,28713,13309
125.17,4266,729,12929,8603,43029,8643,4314,4316,4314,12929,12929,4314,17252,17177,23652,38783,12929,28018,12929,21499,38713,67993,21503,21499,28018,23705,23705,17252,8600,8610,4314,12942,12929,4314,21499,21499,103226,12929,12929,21499,12929,117784,12923,12923,8601,12892,12906,12888,71115,12929,12929,28018,12929
122.23,4267,717,12738,8494,42504,8488,4244,4244,4244,12738,12738,4244,16982,17016,23423,38194,12738,27637,12738,21238,38260,67293,21238,21238,27637,23392,23392,16982,8509,8494,4244,12732,12738,4244,21238,21238,102109,12738,12738,21238,12738,116265,12738,12738,8494,12744,12744,12744,70176,12738,12738,27637,12738
120,4071,672,12307,8205,40848,8210,4108,4108,4108,12307,12307,4108,16412,16334,22414,36882,12307,26538,12307,20505,36740,64620,20503,20505,26538,22419,22419,16412,8165,8205,4108,12324,12307,4108,20505,20505,98066,12307,12307,20505,12307,111471,12310,12310,8208,12302,12287,12324,67257,12307,12307,26538,12307
125.1,4512,756,13112,8730,43794,8758,4376,4376,4376,13112,13112,4376,17491,17488,24213,39355,13112,28615,13112,21816,39418,69584,21818,21816,28615,24249,24249,17491,8755,8730,4376,13128,13112,4376,21816,21816,104951,13112,13112,21816,13112,120485,13109,13109,8727,13084,13099,13062,72747,13112,13112,28615,13112
112.47,3681,602,11649,7784,38974,7730,3865,3865,3865,11649,11649,3865,15514,15581,21084,35039,11649,24942,11649,19487,35109,60697,19487,19487,24942,21079,21079,15514,7743,7784,3865,11595,11649,3865,19487,19487,93539,11649,11649,19487,11649,104732,11649,11649,7784,11703,11703,11703,63237,11649,11649,24942,11649
123.33,4290,777,13300,8863,44300,8874,4437,4437,4437,13300,13300,4437,17737,17763,24374,39858,13300,28789,13300,22152,39863,69224,22152,22152,28789,24342,24342,17737,8910,8863,4437,13311,13300,4437,22152,22152,106336,13300,13300,22152,13300,120942,13300,13300,8863,13289,13289,13290,73026,13300,13300,28789,13300
116.1,3962,640,12040,8034,40196,8012,4006,4006,4006,12040,12040,4006,16046,16001,21902,36154,12040,25861,12040,20096,36190,63523,20096,20096,25861,21865,21865,16046,7946,8034,4006,12018,12040,4006,20096,20096,96120,12040,12040,20096,12040,108754,12040,12040,8034,12062,12062,12061,65595,12040,12040,25861,12040
123.73,4243,684,12733,8487,42386,8494,4248,4247,4248,12733,12733,4248,16980,17032,23417,38189,12733,27686,12733,21212,38139,67180,21211,21212,27686,23438,23438,16980,8562,8486,4248,12744,12733,4248,21212,21212,102322,12733,12733,21212,12733,116478,12734,12734,8487,12726,12722,12730,70314,12733,12733,27686,12733
120.03,4129,678,12372,8230,41066,8285,4146,4147,4146,12372,12372,4146,16513,16426,22703,37022,12372,26865,12372,20542,36919,64787,20540,20542,26865,22719,22719,16513,8250,8234,4146,12438,12372,4146,20542,20542,98441,12372,12372,20542,12372,112964,12374,12374,8239,12314,12304,12331,68157,12372,12372,26865,12372
127.37,4425,713,12909,8620,43150,8577,4285,4285,4285,12909,12909,4285,17199,17261,23771,38765,12909,28062,12909,21578,38865,68965,21581,21578,28062,23777,23777,17199,8606,8616,4285,12855,12909,4285,21578,21578,103560,12909,12909,21578,12909,118093,12907,12907,8611,12955,12963,12934,71331,12909,12909,28062,12909
119.33,4087,667,12245,8171,40750,8194,4124,4109,4124,12245,12245,4124,16340,16276,22542,36795,12245,26673,12245,20374,36641,64766,20359,20374,26673,22546,22546,16340,8167,8142,4124,12372,12245,4124,20374,20374,97899,12245,12245,20374,12245,112154,12270,12270,8171,12218,12198,12224,67638,12245,12245,26673,12245
120.63,4181,669,12367,8233,41303,8224,4086,4099,4086,12367,12367,4086,16481,16570,22727,37119,12367,26780,12367,20626,37204,65303,20638,20626,26780,22692,22692,16481,8259,8277,4086,12258,12367,4086,20626,20626,99034,12367,12367,20626,12367,112684,12343,12343,8249,12381,12404,12410,68076,12367,12367,26780,12367
125.27,4286,720,13178,8784,43932,8784,4390,4392,4390,13178,13178,4390,17570,17546,23948,39455,13178,28373,13178,21964,39540,68643,21967,21964,28373,23987,23987,17570,8776,8770,4390,13170,13178,4390,21964,21964,105468,13178,13178,21964,13178,119227,13176,13176,8768,13177,13180,13142,71961,13178,13178,28373,13178
119.37,4239,701,12574,8386,41853,8378,4190,4190,4190,12574,12574,4190,16763,16738,23121,37758,12574,27305,12574,20960,37663,66659,20952,20960,27305,23115,23115,16763,8348,8398,4190,12570,12574,4190,20960,20960,100401,12574,12574,20960,12574,114885,12575,12575,8399,12582,12567,12606,69345,12574,12574,27305,12574
123.87,4218,705,12762,8507,42612,8508,4253,4253,4253,12762,12762,4253,17016,17058,23353,38255,12762,27594,12762,21276,38359,67429,21284,21276,27594,23342,23342,17016,8547,8495,4253,12759,12762,4253,21276,21276,102231,12762,12762,21276,12762,116021,12761,12761,8494,12761,12776,12737,70026,12762,12762,27594,12762
122.1,4260,664,12386,8261,41328,8250,4125,4125,4125,12386,12386,4125,16511,16529,22846,37190,12386,26961,12386,20658,37203,66513,20658,20658,26961,22835,22835,16511,8257,8261,4125,12375,12386,4125,20658,20658,99189,12386,12386,20658,12386,113472,12386,12386,8261,12397,12397,12397,68505,12386,12386,26961,12386
120.83,4219,710,12395,8268,41194,8266,4151,4147,4151,12395,12395,4151,16522,16472,22870,37069,12395,27046,12395,20649,37047,65591,20645,20649,27046,22890,22890,16522,8248,8244,4151,12453,12395,4151,20649,20649,99062,12395,12395,20649,12395,113820,12407,12407,8268,12385,12372,12385,68670,12395,12395,27046,12395
123,4154,665,12696,8475,42421,8449,4231,4228,4231,12696,12696,4231,16919,16964,23193,38168,12696,27403,12696,21191,38193,66679,21188,21191,27403,23169,23169,16919,8466,8467,4231,12693,12696,4231,21191,21191,101739,12696,12696,21191,12696,115157,12701,12701,8475,12719,12715,12726,69507,12696,12696,27403,12696
123.87,4329,737,12842,8545,42818,8575,4263,4270,4263,12842,12842,4263,17137,17151,23535,38602,12842,27820,12842,21378,38548,67528,21384,21378,27820,23566,23566,17137,8588,8577,4263,12789,12842,4263,21378,21378,102794,12842,12842,21378,12842,117053,12825,12825,8545,12827,12843,12825,70698,12842,12842,27820,12842
115.33,3793,638,11983,7990,39951,7986,3993,3993,3993,11983,11983,3993,15976,15977,21729,35917,11983,25743,11983,19978,35958,62002,19979,19978,25743,21740,21739,15976,7982,7991,3993,11979,11983,3993,19978,19978,95961,11983,11983,19978,11983,108089,11983,11983,7991,11987,11988,11984,65213,11983,11983,25742,11983
126.53,4363,740,13181,8791,43974,8780,4390,4390,4390,13181,13181,4390,17571,17545,24107,39577,13181,28498,13181,21983,39584,69024,21983,21983,28498,24106,24107,17571,8743,8790,4390,13170,13181,4390,21983,21983,105415,13181,13181,21983,13181,119828,13181,13181,8790,13192,13192,13190,72325,13181,13181,28499,13181
119.87,4194,727,12769,8510,42542,8518,4259,4259,4259,12769,12769,4259,17028,17026,23349,38275,12769,27556,12769,21271,38283,66966,21271,21271,27556,23309,23309,17028,8524,8510,4259,12777,12769,4259,21271,21271,101759,12769,12769,21271,12769,115744,12769,12769,8510,12761,12761,12761,69927,12769,12769,27556,12769
121.97,4139,702,12643,8415,42034,8456,4228,4228,4228,12643,12643,4228,16871,16800,23095,37961,12643,27397,12643,21017,37806,66137,21017,21017,27397,23169,23169,16871,8426,8415,4228,12684,12643,4228,21017,21017,101059,12643,12643,21017,12643,115112,12643,12643,8415,12602,12602,12602,69507,12643,12643,27397,12643
118.47,4094,629,11953,7977,39902,7952,3976,3976,3976,11953,11953,3976,15929,15975,22011,35803,11953,25931,11953,19955,35926,64455,19955,19955,25931,21954,21954,15929,7973,7977,3976,11928,11953,3976,19955,19955,95621,11953,11953,19955,11953,109154,11953,11953,7977,11978,11978,11978,65862,11953,11953,25931,11953
123.9,4315,696,12528,8350,41686,8360,4182,4181,4182,12528,12528,4182,16708,16672,23119,37602,12528,27317,12528,20863,37505,66676,20859,20863,27317,23135,23135,16708,8344,8351,4182,12546,12528,4182,20863,20863,100278,12528,12528,20863,12528,114977,12530,12530,8353,12518,12506,12528,69405,12528,12528,27317,12528
118.83,4046,674,12256,8168,40898,8172,4084,4085,4084,12256,12256,4084,16342,16385,22509,36782,12256,26668,12256,20425,36813,64736,20429,20425,26668,22544,22544,16342,8209,8167,4084,12252,12256,4084,20425,20425,98398,12256,12256,20425,12256,112090,12254,12254,8165,12252,12264,12242,67632,12256,12256,26668,12256
125.07,4322,676,12610,8408,42044,8404,4202,4202,4202,12610,12610,4202,16812,16787,23168,37856,12610,27325,12610,21022,37842,67448,21022,21022,27325,23163,23163,16812,8376,8408,4202,12606,12610,4202,21022,21022,100686,12610,12610,21022,12610,115073,12610,12610,8408,12614,12614,12619,69489,12610,12610,27325,12610
119.57,4001,735,12502,8341,41720,8322,4161,4161,4161,12502,12502,4161,16663,16700,22818,37456,12502,26956,12502,20862,37559,65176,20862,20862,26956,22796,22796,16663,8340,8341,4161,12483,12502,4161,20862,20862,100086,12502,12502,20862,12502,113232,12502,12502,8341,12521,12521,12516,68388,12502,12502,26956,12502
119.2,4120,645,12284,8195,40784,8185,4109,4108,4109,12284,12284,4109,16370,16323,22529,36735,12284,26595,12284,20471,36676,64521,20466,20471,26595,22486,22486,16370,8176,8173,4109,12327,12284,4109,20471,20471,97961,12284,12284,20471,12284,111862,12294,12294,8196,12281,12266,12286,67458,12284,12284,26595,12284
126.57,4536,780,13289,8864,44352,8873,4447,4441,4447,13289,13289,4447,17726,17761,24560,39924,13289,29052,13289,22141,39911,70703,22137,22141,29052,24580,24580,17726,8885,8865,4447,13341,13289,4447,22141,22141,106635,13289,13289,22141,13289,122226,13300,13300,8875,13281,13270,13301,73740,13289,13289,29052,13289
113.4,3758,657,11849,7880,39333,7908,3927,3934,3927,11849,11849,3927,15809,15735,21396,35516,11849,25278,11849,19718,35399,61563,19723,19718,25278,21375,21375,15809,7877,7902,3927,11781,11849,3927,19718,19718,94199,11849,11849,19718,11849,106192,11828,11828,7869,11833,11850,11834,64125,11849,11849,25278,11849
122.73,4149,696,12688,8451,42423,8478,4241,4241,4241,12688,12688,4241,16927,16897,23189,38197,12688,27547,12688,21116,38182,66515,21120,21116,27547,23303,23303,16927,8445,8448,4241,12723,12688,4241,21116,21116,101701,12688,12688,21116,12688,115872,12690,12690,8450,12661,12668,12635,69909,12688,12688,27547,12688
119.87,4127,679,12402,8282,41399,8238,4118,4118,4118,12402,12402,4118,16521,16642,22823,37186,12402,26809,12402,20725,37281,65510,20722,20725,26809,22694,22694,16521,8312,8287,4118,12354,12402,4118,20725,20725,99461,12402,12402,20725,12402,112716,12401,12401,8286,12446,12433,12480,68082,12402,12402,26809,12402
127,4345,711,12962,8640,43261,8642,4320,4320,4320,12962,12962,4320,17283,17270,23748,38858,12962,28154,12962,21603,38941,68775,21606,21603,28154,23834,23834,17283,8632,8637,4320,12960,12962,4320,21603,21603,104015,12962,12962,21603,12962,118443,12961,12961,8636,12960,12975,12926,71502,12962,12962,28154,12962
117.8,4161,673,12182,8093,40380,8178,4089,4089,4089,12182,12182,4089,16271,16138,22414,36362,12182,26528,12182,20190,36291,64517,20190,20190,26528,22439,22439,16271,8130,8093,4089,12267,12182,4089,20190,20190,96609,12182,12182,20190,12182,111611,12182,12182,8093,12097,12097,12097,67317,12182,12182,26528,12182
125.97,4303,721,12526,8369,41900,8314,4157,4157,4157,12526,12526,4157,16683,16743,23037,37686,12526,27141,12526,20950,37743,67448,20950,20950,27141,22985,22985,16683,8319,8369,4157,12471,12526,4157,20950,20950,100355,12526,12526,20950,12526,114217,12526,12526,8369,12581,12581,12581,68955,12526,12526,27141,12526
122.1,4264,675,12563,8379,41846,8367,4184,4184,4184,12563,12563,4184,16746,16792,23133,37759,12563,27270,12563,20944,37662,66547,20935,20944,27270,23086,23086,16746,8398,8392,4184,12552,12563,4184,20944,20944,100770,12563,12563,20944,12563,114716,12563,12563,8393,12574,12564,12612,69258,12563,12563,27270,12563
125.37,4513,735,13303,8877,44470,8853,4426,4426,4426,13303,13303,4426,17730,17786,24487,39919,13303,28965,13303,22214,40044,70436,22223,22214,28965,24538,24538,17730,8888,8864,4426,13278,13303,4426,22214,22214,106727,13303,13303,22214,13303,121898,13303,13303,8863,13328,13338,13290,73614,13303,13303,28965,13303
121.13,4023,694,12675,8462,42282,8446,4233,4231,4233,12675,12675,4233,16898,16897,23110,38075,12675,27363,12675,21151,38051,65609,21149,21151,27363,23099,23099,16898,8438,8452,4233,12699,12675,4233,21151,21151,101676,12675,12675,21151,12675,114854,12685,12685,8462,12691,12681,12714,69297,12675,12675,27363,12675
